epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,338.451,0.62409,0.95499,0.97628,1.11454,0.90547,0.83384,0.89228,0.74638,0.89424,0.84379,0.8924,0.79802,0.6153,0.70776,0.99467,0.79967,0.0007426,0.0007426,0.0007426
15,356.59,0.6202,0.94315,0.95144,1.10492,0.93664,0.84739,0.89901,0.73473,0.939,0.84501,0.89817,0.81165,0.66133,0.73197,0.96098,0.80285,0.0007228,0.0007228,0.0007228
16,371.876,0.60961,0.95252,0.95282,1.10755,0.93173,0.81134,0.89983,0.72795,0.93173,0.81134,0.90176,0.7969,0.65657,0.73606,0.97476,0.80752,0.000703,0.000703,0.000703
17,387.129,0.61904,0.90805,0.95338,1.10733,0.93583,0.83439,0.89449,0.72507,0.94316,0.84076,0.89996,0.80618,0.67804,0.7286,0.96166,0.81091,0.0006832,0.0006832,0.0006832
18,402.274,0.60513,0.92089,0.91437,1.09834,0.94388,0.81953,0.89748,0.75528,0.95121,0.8259,0.90293,0.81286,0.59295,0.71644,0.93332,0.77996,0.0006634,0.0006634,0.0006634
19,417.43,0.59965,0.86785,0.90672,1.09724,0.93172,0.84501,0.90456,0.76019,0.9349,0.84926,0.90843,0.8137,0.6061,0.75052,0.89562,0.78683,0.0006436,0.0006436,0.0006436
20,432.926,0.60477,0.87487,0.89911,1.10684,0.95681,0.84657,0.91495,0.76287,0.95921,0.8487,0.91681,0.82556,0.61445,0.68347,0.88045,0.7764,0.0006238,0.0006238,0.0006238
21,448.332,0.58205,0.85985,0.89633,1.09089,0.94994,0.84609,0.90598,0.76498,0.95233,0.84821,0.91089,0.81134,0.59741,0.70608,0.87142,0.78452,0.000604,0.000604,0.000604
22,463.512,0.59131,0.8541,0.89652,1.09539,0.91773,0.85563,0.90032,0.74006,0.92001,0.85775,0.90192,0.80507,0.63713,0.75029,0.87562,0.80069,0.0005842,0.0005842,0.0005842
23,478.673,0.59048,0.85737,0.8863,1.09534,0.91125,0.8535,0.91427,0.76228,0.95099,0.82386,0.9187,0.82205,0.60702,0.6995,0.8824,0.77978,0.0005644,0.0005644,0.0005644
24,494.007,0.59435,0.86067,0.88733,1.09633,0.9396,0.85563,0.90414,0.72634,0.9374,0.85835,0.9078,0.81195,0.69682,0.73292,0.91162,0.80899,0.0005446,0.0005446,0.0005446
25,509.313,0.59932,0.86967,0.88419,1.0966,0.90893,0.85775,0.90745,0.75066,0.91343,0.862,0.9075,0.81284,0.62115,0.70495,0.86962,0.78388,0.0005248,0.0005248,0.0005248
26,524.506,0.58395,0.86472,0.85265,1.09323,0.91825,0.84926,0.9159,0.75731,0.92284,0.8535,0.91971,0.82494,0.62158,0.68927,0.84361,0.77783,0.000505,0.000505,0.000505
27,539.749,0.57046,0.8199,0.83929,1.07532,0.94323,0.84501,0.90756,0.76067,0.9456,0.84713,0.90968,0.8196,0.62127,0.69619,0.84656,0.78536,0.0004852,0.0004852,0.0004852
28,555.033,0.57934,0.81146,0.86487,1.08429,0.94934,0.83549,0.91753,0.77921,0.95653,0.84084,0.92074,0.83515,0.58411,0.6983,0.81129,0.76179,0.0004654,0.0004654,0.0004654
29,570.37,0.58074,0.81109,0.85135,1.08926,0.94544,0.84615,0.917,0.76536,0.95018,0.8504,0.92047,0.82988,0.62479,0.69006,0.82898,0.77252,0.0004456,0.0004456,0.0004456
30,585.579,0.57162,0.82003,0.83995,1.08181,0.9257,0.84649,0.90935,0.77816,0.93268,0.85303,0.91623,0.8271,0.56369,0.68544,0.80458,0.76331,0.0004258,0.0004258,0.0004258
31,600.752,0.57061,0.814,0.83354,1.08109,0.93399,0.84113,0.9039,0.76936,0.93478,0.85203,0.90589,0.82428,0.59152,0.71693,0.84122,0.77886,0.000406,0.000406,0.000406
32,616.067,0.57762,0.82171,0.84269,1.09162,0.94561,0.82803,0.91829,0.78126,0.95078,0.83227,0.92121,0.83191,0.56547,0.69731,0.81313,0.76132,0.0003862,0.0003862,0.0003862
33,631.376,0.5708,0.8486,0.82789,1.08794,0.93397,0.84089,0.91231,0.77873,0.94619,0.84289,0.91613,0.83038,0.57826,0.70095,0.80049,0.76137,0.0003664,0.0003664,0.0003664
34,646.493,0.57932,0.81081,0.84422,1.08696,0.92429,0.8553,0.91523,0.77566,0.95391,0.83489,0.91871,0.82763,0.57535,0.71747,0.81445,0.76752,0.0003466,0.0003466,0.0003466
35,661.741,0.57694,0.76792,0.81597,1.09089,0.93187,0.84926,0.91465,0.76834,0.93489,0.85357,0.91627,0.82345,0.60089,0.6868,0.80308,0.76994,0.0003268,0.0003268,0.0003268
36,676.982,0.56702,0.80052,0.81971,1.07933,0.92758,0.83652,0.91118,0.77144,0.93241,0.84076,0.9154,0.82572,0.58381,0.68592,0.80199,0.76286,0.000307,0.000307,0.000307
37,692.234,0.56354,0.80386,0.82674,1.0797,0.92234,0.84501,0.91868,0.78243,0.92698,0.84926,0.91907,0.83058,0.56866,0.68466,0.80054,0.7534,0.0002872,0.0002872,0.0002872
38,707.393,0.56606,0.8011,0.81279,1.08362,0.94053,0.83944,0.91107,0.78715,0.94538,0.84713,0.9144,0.82875,0.55842,0.69431,0.78403,0.75485,0.0002674,0.0002674,0.0002674
39,722.66,0.56098,0.79253,0.81061,1.07162,0.94549,0.84707,0.91545,0.77925,0.93728,0.85672,0.91721,0.8282,0.57715,0.6916,0.79204,0.75982,0.0002476,0.0002476,0.0002476
40,737.791,0.55621,0.80194,0.81059,1.0759,0.93642,0.84426,0.91166,0.77924,0.93275,0.85397,0.91186,0.82434,0.57709,0.69908,0.79507,0.76231,0.0002278,0.0002278,0.0002278
41,753.621,0.50853,0.64724,1.05699,1.09067,0.88323,0.86624,0.91776,0.77367,0.89029,0.87261,0.91933,0.82345,0.56549,0.68556,0.92457,0.75531,0.000208,0.000208,0.000208
42,768.8,0.49751,0.62932,0.90042,1.084,0.90915,0.84991,0.91642,0.77904,0.91597,0.85628,0.92161,0.82637,0.55625,0.6877,0.91634,0.74892,0.0001882,0.0001882,0.0001882
43,783.845,0.46769,0.60887,0.86377,1.06932,0.92135,0.84926,0.91992,0.77918,0.92421,0.84926,0.91985,0.82641,0.55231,0.67516,0.894,0.74737,0.0001684,0.0001684,0.0001684
44,799.032,0.45937,0.61424,0.8499,1.04847,0.92123,0.84425,0.9132,0.77234,0.92972,0.84259,0.91343,0.82474,0.56244,0.68873,0.8649,0.74433,0.0001486,0.0001486,0.0001486
45,814.153,0.46974,0.62106,0.84841,1.06106,0.9233,0.85775,0.91576,0.7807,0.92794,0.862,0.91642,0.82358,0.55079,0.68392,0.85424,0.73792,0.0001288,0.0001288,0.0001288
46,829.389,0.46216,0.62966,0.82875,1.05416,0.92177,0.8506,0.91841,0.78145,0.92634,0.85445,0.91937,0.82509,0.553,0.67613,0.84805,0.73986,0.000109,0.000109,0.000109
47,844.601,0.46095,0.6069,0.826,1.04961,0.91591,0.85566,0.91853,0.77982,0.92132,0.85138,0.917,0.82409,0.54357,0.67352,0.84741,0.73565,8.92e-05,8.92e-05,8.92e-05
48,859.85,0.44988,0.59351,0.81205,1.03942,0.92587,0.84859,0.91577,0.77931,0.93868,0.85563,0.91929,0.82581,0.54014,0.66666,0.85001,0.73619,6.94e-05,6.94e-05,6.94e-05
49,874.975,0.43973,0.60928,0.80996,1.03956,0.92812,0.84713,0.91532,0.78081,0.93892,0.85563,0.92045,0.82648,0.54614,0.65954,0.84119,0.73468,4.96e-05,4.96e-05,4.96e-05
50,890.085,0.44813,0.61764,0.80742,1.04572,0.91933,0.85563,0.91546,0.7837,0.93883,0.8535,0.92104,0.82652,0.53737,0.65971,0.83691,0.73171,2.98e-05,2.98e-05,2.98e-05
