epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,679.235,0.5743,0.77018,0.69016,1.07731,0.92547,0.87001,0.90948,0.7611,0.93609,0.87049,0.91102,0.81906,0.61607,0.72195,0.64496,0.76876,0.001535,0.001535,0.001535
37,694.411,0.56349,0.7766,0.69669,1.07254,0.91951,0.84886,0.90029,0.75948,0.91558,0.86412,0.90973,0.81813,0.62671,0.72462,0.67751,0.77366,0.001436,0.001436,0.001436
38,709.55,0.56376,0.74624,0.69245,1.07979,0.93523,0.83652,0.90588,0.77883,0.94514,0.84501,0.91143,0.82642,0.55764,0.69305,0.63362,0.7458,0.001337,0.001337,0.001337
39,724.916,0.55485,0.73528,0.68052,1.06437,0.93302,0.85987,0.9025,0.77204,0.95022,0.85107,0.90557,0.81753,0.60181,0.71415,0.63298,0.77471,0.001238,0.001238,0.001238
40,740.278,0.55358,0.74834,0.67894,1.06897,0.92707,0.86364,0.90541,0.77455,0.9356,0.86361,0.90924,0.81152,0.58147,0.7128,0.61928,0.76503,0.001139,0.001139,0.001139
41,756.087,0.47466,0.58156,0.63698,1.0614,0.95129,0.82929,0.91205,0.77336,0.96106,0.8384,0.91707,0.83167,0.59011,0.69011,0.65223,0.7566,0.00104,0.00104,0.00104
42,771.372,0.46478,0.55254,0.55545,1.058,0.92929,0.87049,0.9207,0.77806,0.93339,0.87049,0.92245,0.82866,0.56565,0.67826,0.63346,0.75069,0.000941,0.000941,0.000941
43,786.674,0.44809,0.55477,0.5193,1.05045,0.93904,0.85563,0.91681,0.79244,0.94483,0.85987,0.91979,0.83524,0.55491,0.66458,0.62743,0.73194,0.000842,0.000842,0.000842
44,802.035,0.42305,0.54254,0.52163,1.02254,0.93839,0.8535,0.91472,0.77764,0.94819,0.85482,0.91624,0.82412,0.55698,0.6644,0.61128,0.74479,0.000743,0.000743,0.000743
45,817.086,0.43594,0.5434,0.50419,1.03859,0.93333,0.85987,0.92136,0.7855,0.93944,0.86837,0.92409,0.83096,0.54971,0.65071,0.59743,0.73953,0.000644,0.000644,0.000644
46,832.072,0.42176,0.53916,0.49313,1.02436,0.91955,0.87261,0.91805,0.77839,0.92402,0.87686,0.92068,0.8246,0.56538,0.66493,0.60174,0.74581,0.000545,0.000545,0.000545
47,847.224,0.42167,0.53396,0.48789,1.01824,0.96276,0.82327,0.91185,0.77595,0.96297,0.82815,0.915,0.82339,0.56547,0.68095,0.61364,0.7431,0.000446,0.000446,0.000446
48,862.475,0.40722,0.51394,0.48052,1.00919,0.9328,0.8535,0.91118,0.7807,0.93953,0.8577,0.91531,0.82558,0.54546,0.66767,0.59973,0.73085,0.000347,0.000347,0.000347
49,877.564,0.39337,0.52274,0.46839,1.00689,0.9541,0.83864,0.91157,0.77647,0.95893,0.84289,0.91473,0.82712,0.55605,0.6695,0.60139,0.73444,0.000248,0.000248,0.000248
50,892.722,0.3992,0.51903,0.46468,1.01332,0.92876,0.85807,0.91557,0.7864,0.93333,0.86201,0.91954,0.83291,0.52958,0.66977,0.59284,0.72448,0.000149,0.000149,0.000149
