epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,414.756,0.56218,0.78658,0.82601,1.07344,0.94463,0.84076,0.91029,0.76528,0.95418,0.84926,0.91332,0.81884,0.59507,0.74721,0.84877,0.77311,0.000505,0.000505,0.000505
27,425.961,0.54963,0.79408,0.8182,1.06402,0.9201,0.85572,0.90525,0.77081,0.92719,0.86515,0.90805,0.8249,0.59139,0.78838,0.8426,0.77059,0.0004852,0.0004852,0.0004852
28,437.242,0.55275,0.78628,0.80714,1.07288,0.94112,0.84289,0.91385,0.7838,0.94907,0.84926,0.91618,0.8292,0.57709,0.74758,0.81601,0.75968,0.0004654,0.0004654,0.0004654
29,448.457,0.53913,0.7548,0.79044,1.06669,0.9092,0.8504,0.8974,0.76108,0.93117,0.85775,0.90154,0.81262,0.63211,0.80298,0.84243,0.78449,0.0004456,0.0004456,0.0004456
30,459.577,0.54494,0.77322,0.79088,1.06101,0.90086,0.86814,0.90278,0.77546,0.90405,0.87473,0.90836,0.82021,0.56834,0.74794,0.82336,0.76708,0.0004258,0.0004258,0.0004258
31,470.791,0.53033,0.78313,0.78442,1.05845,0.92351,0.84926,0.89892,0.77518,0.92813,0.8535,0.90519,0.81797,0.60306,0.76431,0.84959,0.7781,0.000406,0.000406,0.000406
32,482.03,0.54282,0.78104,0.80376,1.069,0.94312,0.84488,0.91245,0.78251,0.94786,0.84913,0.91394,0.82535,0.57617,0.74032,0.81382,0.7717,0.0003862,0.0003862,0.0003862
33,493.234,0.54274,0.7729,0.7906,1.06852,0.93609,0.84713,0.91028,0.76982,0.94143,0.85138,0.91358,0.81728,0.609,0.74642,0.81878,0.77285,0.0003664,0.0003664,0.0003664
34,504.402,0.53751,0.74595,0.76869,1.06561,0.91793,0.85487,0.90877,0.778,0.91367,0.86412,0.91411,0.82194,0.57586,0.74118,0.81223,0.76861,0.0003466,0.0003466,0.0003466
35,515.528,0.54177,0.73129,0.77317,1.06711,0.92251,0.85987,0.90159,0.77809,0.93109,0.86063,0.90883,0.81607,0.59432,0.73953,0.81482,0.77343,0.0003268,0.0003268,0.0003268
36,526.733,0.53931,0.75656,0.76579,1.06442,0.90865,0.862,0.905,0.77252,0.91735,0.86624,0.90964,0.81955,0.58727,0.71064,0.79931,0.76666,0.000307,0.000307,0.000307
37,537.87,0.53394,0.74172,0.76766,1.06143,0.91067,0.86837,0.90423,0.77787,0.91513,0.87261,0.90756,0.82249,0.60004,0.7274,0.79356,0.77079,0.0002872,0.0002872,0.0002872
38,549.055,0.52961,0.72805,0.7543,1.05544,0.90027,0.86247,0.90215,0.77989,0.90711,0.86624,0.90488,0.82137,0.57998,0.71905,0.77147,0.76776,0.0002674,0.0002674,0.0002674
39,560.167,0.54015,0.75268,0.77141,1.05952,0.92403,0.85214,0.90925,0.77549,0.92863,0.85138,0.91232,0.81822,0.60465,0.70984,0.79531,0.76928,0.0002476,0.0002476,0.0002476
40,571.332,0.53405,0.75135,0.77729,1.06135,0.93505,0.83652,0.90804,0.78105,0.94464,0.84076,0.91277,0.82024,0.57987,0.72028,0.77585,0.7659,0.0002278,0.0002278,0.0002278
41,583.632,0.48164,0.63114,1.04415,1.061,0.90984,0.83555,0.90292,0.76836,0.91908,0.84404,0.91047,0.8163,0.59155,0.68351,0.90035,0.76119,0.000208,0.000208,0.000208
42,594.885,0.43843,0.58353,0.87395,1.0463,0.91459,0.84121,0.90823,0.76972,0.92615,0.85205,0.91477,0.81957,0.57041,0.68362,0.91003,0.74865,0.0001882,0.0001882,0.0001882
43,606.084,0.43604,0.57386,0.82639,1.03538,0.93525,0.83015,0.9119,0.77909,0.94243,0.83652,0.91759,0.82385,0.58279,0.68036,0.88414,0.74812,0.0001684,0.0001684,0.0001684
44,617.209,0.43733,0.59752,0.81523,1.03681,0.93177,0.84083,0.90943,0.78413,0.93883,0.8472,0.91656,0.82341,0.55769,0.67302,0.86462,0.73751,0.0001486,0.0001486,0.0001486
45,628.276,0.4275,0.58973,0.80344,1.02118,0.91739,0.85987,0.91643,0.78924,0.92455,0.86624,0.92207,0.83387,0.5487,0.66305,0.84354,0.73063,0.0001288,0.0001288,0.0001288
46,639.446,0.41705,0.55738,0.792,1.02171,0.93982,0.8289,0.91465,0.79086,0.94943,0.83706,0.92221,0.8299,0.54286,0.6671,0.84743,0.73181,0.000109,0.000109,0.000109
47,650.608,0.41524,0.56187,0.78466,1.0196,0.93197,0.84076,0.91896,0.79152,0.93903,0.84713,0.9228,0.83151,0.54365,0.66451,0.83931,0.72651,8.92e-05,8.92e-05,8.92e-05
48,661.867,0.42063,0.5725,0.7739,1.01579,0.92978,0.84501,0.9193,0.79545,0.93445,0.84926,0.9225,0.83606,0.53547,0.66684,0.82642,0.72406,6.94e-05,6.94e-05,6.94e-05
49,673.11,0.41001,0.55857,0.75813,1.00944,0.93283,0.84926,0.91752,0.79467,0.94339,0.84076,0.92174,0.8324,0.532,0.66873,0.82309,0.7231,4.96e-05,4.96e-05,4.96e-05
50,684.186,0.42193,0.56102,0.77315,1.02386,0.93272,0.84076,0.91624,0.79247,0.94093,0.84713,0.91956,0.83105,0.52462,0.66513,0.81904,0.72175,2.98e-05,2.98e-05,2.98e-05
