epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,592.514,0.66808,0.94767,0.86247,1.13889,0.90461,0.83439,0.90301,0.72626,0.93788,0.81953,0.90144,0.79474,0.68631,0.75001,0.75864,0.81548,0.003119,0.003119,0.003119
21,615.792,0.65111,0.9339,0.82954,1.11847,0.94248,0.81953,0.89153,0.7515,0.94366,0.81953,0.89541,0.80721,0.62738,0.727,0.75559,0.79376,0.00302,0.00302,0.00302
22,639.229,0.68178,0.95353,0.84063,1.13612,0.92954,0.84031,0.88776,0.73555,0.9271,0.83698,0.88633,0.79483,0.62611,0.74891,0.74031,0.80372,0.002921,0.002921,0.002921
23,662.345,0.65625,0.90151,0.82848,1.12062,0.92319,0.81664,0.87851,0.71947,0.93647,0.81953,0.89012,0.78376,0.67006,0.72974,0.78833,0.81834,0.002822,0.002822,0.002822
24,685.658,0.65516,0.93339,0.82017,1.12478,0.93232,0.78966,0.86759,0.69148,0.94485,0.80028,0.88434,0.76813,0.69614,0.76763,0.77415,0.83148,0.002723,0.002723,0.002723
25,708.813,0.65984,0.93342,0.8218,1.12426,0.92888,0.82378,0.90385,0.72707,0.94739,0.81741,0.90488,0.80738,0.69841,0.69235,0.75991,0.80759,0.002624,0.002624,0.002624
26,731.937,0.64106,0.8991,0.7961,1.12239,0.88548,0.83723,0.90019,0.7395,0.89885,0.85563,0.90157,0.80226,0.64224,0.68653,0.72797,0.7965,0.002525,0.002525,0.002525
27,755.553,0.64158,0.87721,0.78603,1.11289,0.91695,0.83227,0.8937,0.73204,0.93164,0.83439,0.89585,0.80111,0.68493,0.74374,0.74267,0.81765,0.002426,0.002426,0.002426
28,778.636,0.63321,0.86251,0.79912,1.11097,0.91797,0.83161,0.89636,0.76289,0.92502,0.83813,0.90563,0.81053,0.59412,0.68857,0.68613,0.77746,0.002327,0.002327,0.002327
29,802.084,0.63161,0.86097,0.78314,1.11219,0.94137,0.81529,0.90108,0.76211,0.91523,0.84818,0.90615,0.81496,0.63801,0.69792,0.69508,0.78929,0.002228,0.002228,0.002228
30,825.476,0.62485,0.87835,0.76832,1.10571,0.90991,0.84501,0.89971,0.75539,0.91448,0.84926,0.90571,0.80946,0.6239,0.68516,0.69782,0.78968,0.002129,0.002129,0.002129
31,848.813,0.61336,0.85425,0.76888,1.10044,0.88637,0.86412,0.91155,0.77265,0.93563,0.83329,0.91746,0.82773,0.61922,0.67061,0.6847,0.78228,0.00203,0.00203,0.00203
32,872.515,0.60907,0.82513,0.76978,1.10121,0.91432,0.84076,0.89771,0.75345,0.92102,0.84181,0.9052,0.81467,0.63408,0.66415,0.67078,0.80003,0.001931,0.001931,0.001931
33,895.683,0.59763,0.81531,0.76084,1.10144,0.93242,0.84946,0.89661,0.74465,0.93012,0.84773,0.89952,0.80214,0.63992,0.71113,0.71061,0.80117,0.001832,0.001832,0.001832
34,919.025,0.62599,0.85267,0.77687,1.10877,0.92689,0.84501,0.90942,0.75963,0.91648,0.8535,0.91637,0.81864,0.60827,0.66189,0.69521,0.7755,0.001733,0.001733,0.001733
35,942.389,0.61362,0.81955,0.7682,1.10466,0.90722,0.83227,0.89724,0.75918,0.90476,0.84713,0.90367,0.80627,0.59513,0.68458,0.68246,0.77112,0.001634,0.001634,0.001634
36,965.538,0.59262,0.84853,0.73415,1.09827,0.92741,0.84087,0.9017,0.76888,0.93236,0.84501,0.9106,0.81424,0.57942,0.6727,0.64242,0.76042,0.001535,0.001535,0.001535
37,988.988,0.59941,0.8121,0.73605,1.09073,0.93899,0.84926,0.90357,0.77057,0.94803,0.852,0.90926,0.82013,0.58325,0.68402,0.62357,0.76735,0.001436,0.001436,0.001436
38,1012,0.5814,0.80882,0.71741,1.09109,0.93075,0.82756,0.89284,0.76049,0.9403,0.83606,0.90415,0.81103,0.56852,0.67467,0.66071,0.76977,0.001337,0.001337,0.001337
39,1035.33,0.58695,0.81388,0.72426,1.09357,0.90778,0.85687,0.89813,0.76005,0.91448,0.86268,0.90629,0.81217,0.59126,0.67273,0.66985,0.76804,0.001238,0.001238,0.001238
40,1058.59,0.57549,0.78448,0.72174,1.08672,0.90396,0.83864,0.8882,0.75158,0.91609,0.84289,0.89799,0.79969,0.59285,0.68573,0.67029,0.7763,0.001139,0.001139,0.001139
41,1081.94,0.49633,0.62256,0.65556,1.07645,0.9327,0.82385,0.8972,0.76235,0.93784,0.84076,0.90716,0.81305,0.57693,0.69692,0.69376,0.75932,0.00104,0.00104,0.00104
42,1105.32,0.47505,0.583,0.59482,1.06768,0.91033,0.84062,0.89821,0.75994,0.9235,0.85563,0.91063,0.81632,0.56964,0.66955,0.67861,0.75294,0.000941,0.000941,0.000941
43,1128.27,0.47196,0.58485,0.57838,1.05692,0.935,0.83864,0.91182,0.77154,0.94956,0.84076,0.9145,0.82535,0.59496,0.65473,0.649,0.76484,0.000842,0.000842,0.000842
44,1151.26,0.45135,0.59025,0.55514,1.04181,0.94883,0.84926,0.91941,0.77088,0.94646,0.84713,0.91538,0.81982,0.56764,0.66358,0.63412,0.75045,0.000743,0.000743,0.000743
45,1174.53,0.44647,0.55863,0.54257,1.04067,0.92624,0.85315,0.91706,0.7823,0.93085,0.8574,0.91875,0.82422,0.56614,0.67177,0.62544,0.74569,0.000644,0.000644,0.000644
46,1197.56,0.43403,0.5776,0.52729,1.03437,0.93607,0.84501,0.91609,0.78237,0.92697,0.8624,0.91742,0.82696,0.56589,0.65936,0.61237,0.74642,0.000545,0.000545,0.000545
47,1220.9,0.44182,0.55504,0.52183,1.03443,0.93837,0.84051,0.91342,0.78074,0.94625,0.84926,0.91759,0.82209,0.56985,0.65668,0.63326,0.7494,0.000446,0.000446,0.000446
48,1244.07,0.43467,0.55212,0.50401,1.02903,0.9428,0.83991,0.91296,0.77968,0.94047,0.84926,0.91501,0.82514,0.56852,0.66254,0.60053,0.75409,0.000347,0.000347,0.000347
49,1267.21,0.4169,0.54724,0.50339,1.01928,0.92882,0.85888,0.9163,0.77813,0.93725,0.85624,0.91652,0.82296,0.5679,0.67197,0.61155,0.75164,0.000248,0.000248,0.000248
50,1290.66,0.41921,0.55098,0.49464,1.02505,0.95185,0.84926,0.91737,0.78361,0.95422,0.85138,0.91813,0.82761,0.54966,0.6684,0.58992,0.74382,0.000149,0.000149,0.000149
